,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,pressao_min_2304400,casos_2311702,casos_est_2311702,casos_est_min_2311702,casos_est_max_2311702,p_rt1_2311702,p_inc100k_2311702,temp_min_2311702,temp_max_2311702,umid_min_2311702,pressao_min_2311702,casos_2307650,casos_est_2307650,casos_est_min_2307650,casos_est_max_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,pressao_min_2307650,casos_2306306,casos_est_2306306,casos_est_min_2306306,casos_est_max_2306306,p_rt1_2306306,p_inc100k_2306306,temp_min_2306306,temp_max_2306306,umid_min_2306306,pressao_min_2306306
2017-12-17,64,64.0,64,64,0.6586127,2.3821824,26.571428571428573,27.285714285714285,74.17175371428571,1010.2857142857143,0,0.0,0,0,0.0,0.0,26.571428571428573,27.285714285714285,74.17175371428571,1010.2857142857143,2,2.0,2,2,0.45760864,0.8716192,26.571428571428573,27.285714285714285,74.17175371428571,1010.2857142857143,1,1.0,1,1,0.6887573,1.8844103,26.571428571428573,27.285714285714285,74.17175371428571,1010.2857142857143
2017-12-24,62,62.0,62,62,0.5502575,2.3077393,26.285714285714285,27.857142857142858,72.67413985714286,1010.1428571428571,0,0.0,0,0,0.0,0.0,26.285714285714285,27.857142857142858,72.67413985714286,1010.1428571428571,4,4.0,4,4,0.8203407,1.7432384,26.285714285714285,27.857142857142858,72.67413985714286,1010.1428571428571,0,0.0,0,0,0.0,0.0,26.285714285714285,27.857142857142858,72.67413985714286,1010.1428571428571
2017-12-31,117,117.0,117,117,0.9999453,4.3549275,26.285714285714285,27.428571428571427,78.14095085714287,1009.5714285714286,1,1.0,1,1,0.9632669,5.4392166,26.285714285714285,27.428571428571427,78.14095085714287,1009.5714285714286,5,5.0,5,5,0.8417941,2.179048,26.285714285714285,27.428571428571427,78.14095085714287,1009.5714285714286,0,0.0,0,0,0.0,0.0,26.285714285714285,27.428571428571427,78.14095085714287,1009.5714285714286
2018-01-07,113,113.0,113,113,0.9941849,4.206041,26.714285714285715,27.428571428571427,74.82418228571429,1010.8571428571429,0,0.0,0,0,0.0,0.0,26.714285714285715,27.428571428571427,74.82418228571429,1010.8571428571429,5,5.0,5,5,0.68865496,2.179048,26.714285714285715,27.428571428571427,74.82418228571429,1010.8571428571429,0,0.0,0,0,0.0,0.0,26.714285714285715,27.428571428571427,74.82418228571429,1010.8571428571429
2018-01-14,116,116.0,116,116,0.87705904,4.3177056,24.571428571428573,26.857142857142858,76.07487457142858,1011.0,0,0.0,0,0,0.0,0.0,24.571428571428573,26.857142857142858,76.07487457142858,1011.0,2,2.0,2,2,0.15212202,0.8716192,24.571428571428573,26.857142857142858,76.07487457142858,1011.0,0,0.0,0,0,0.0,0.0,24.571428571428573,26.857142857142858,76.07487457142858,1011.0
2018-01-21,109,109.0,109,109,0.44668615,4.0571547,25.142857142857142,28.142857142857142,72.50112342857143,1010.1428571428571,1,1.0,1,1,0.8145292,5.4392166,25.142857142857142,28.142857142857142,72.50112342857143,1010.1428571428571,0,0.0,0,0,0.0,0.0,25.142857142857142,28.142857142857142,72.50112342857143,1010.1428571428571,0,0.0,0,0,0.0,0.0,25.142857142857142,28.142857142857142,72.50112342857143,1010.1428571428571
2018-01-28,128,128.0,128,128,0.82499105,4.7643647,25.714285714285715,26.857142857142858,79.69660342857142,1008.4285714285714,2,2.0,2,2,0.90843767,10.878433,25.714285714285715,26.857142857142858,79.69660342857142,1008.4285714285714,10,10.0,10,10,0.98372257,4.358096,25.714285714285715,26.857142857142858,79.69660342857142,1008.4285714285714,0,0.0,0,0,0.0,0.0,25.714285714285715,26.857142857142858,79.69660342857142,1008.4285714285714
2018-02-04,127,127.0,127,127,0.7600008,4.7271433,26.142857142857142,28.857142857142858,72.24154728571429,1007.2857142857143,0,0.0,0,0,0.0,0.0,26.142857142857142,28.857142857142858,72.24154728571429,1007.2857142857143,2,2.0,2,2,0.2684778,0.8716192,26.142857142857142,28.857142857142858,72.24154728571429,1007.2857142857143,0,0.0,0,0,0.0,0.0,26.142857142857142,28.857142857142858,72.24154728571429,1007.2857142857143
2018-02-11,100,100.0,100,100,0.08466178,3.72216,25.714285714285715,27.857142857142858,77.76115971428571,1009.2857142857143,1,1.0,1,1,0.4684672,5.4392166,25.714285714285715,27.857142857142858,77.76115971428571,1009.2857142857143,5,5.0,5,5,0.5166692,2.179048,25.714285714285715,27.857142857142858,77.76115971428571,1009.2857142857143,0,0.0,0,0,0.0,0.0,25.714285714285715,27.857142857142858,77.76115971428571,1009.2857142857143
2018-02-18,174,174.0,174,174,0.9988836,6.4765587,23.571428571428573,25.428571428571427,90.315208,1010.5714285714286,0,0.0,0,0,0.0,0.0,23.571428571428573,25.428571428571427,90.315208,1010.5714285714286,3,3.0,3,3,0.2689676,1.3074288,23.571428571428573,25.428571428571427,90.315208,1010.5714285714286,0,0.0,0,0,0.0,0.0,23.571428571428573,25.428571428571427,90.315208,1010.5714285714286
2018-02-25,179,179.0,179,179,0.9975192,6.662667,24.0,27.428571428571427,81.51354728571428,1009.2857142857143,2,2.0,2,2,0.8525547,10.878433,24.0,27.428571428571427,81.51354728571428,1009.2857142857143,6,6.0,6,6,0.73791164,2.6148577,24.0,27.428571428571427,81.51354728571428,1009.2857142857143,0,0.0,0,0,0.0,0.0,24.0,27.428571428571427,81.51354728571428,1009.2857142857143
2018-03-04,149,149.0,149,149,0.4220503,5.5460186,25.285714285714285,28.571428571428573,74.56338985714285,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.285714285714285,28.571428571428573,74.56338985714285,1010.5714285714286,3,3.0,3,3,0.3207256,1.3074288,25.285714285714285,28.571428571428573,74.56338985714285,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.285714285714285,28.571428571428573,74.56338985714285,1010.5714285714286
2018-03-11,207,207.0,207,207,0.9815935,7.704871,25.142857142857142,27.714285714285715,80.23926085714287,1010.2857142857143,1,1.0,1,1,0.5336125,5.4392166,25.142857142857142,27.714285714285715,80.23926085714287,1010.2857142857143,4,4.0,4,4,0.45049617,1.7432384,25.142857142857142,27.714285714285715,80.23926085714287,1010.2857142857143,1,1.0,1,1,0.9632679,1.8844103,25.142857142857142,27.714285714285715,80.23926085714287,1010.2857142857143
2018-03-18,181,181.0,181,181,0.6751746,6.7371097,26.428571428571427,28.0,77.61654314285714,1010.0,0,0.0,0,0,0.0,0.0,26.428571428571427,28.0,77.61654314285714,1010.0,0,0.0,0,0,0.0,0.0,26.428571428571427,28.0,77.61654314285714,1010.0,0,0.0,0,0,0.0,0.0,26.428571428571427,28.0,77.61654314285714,1010.0
2018-03-25,292,292.0,292,292,0.9999989,10.868708,26.142857142857142,28.142857142857142,77.00015657142856,1009.1428571428571,0,0.0,0,0,0.0,0.0,26.142857142857142,28.142857142857142,77.00015657142856,1009.1428571428571,7,7.0,7,7,0.90754604,3.0506673,26.142857142857142,28.142857142857142,77.00015657142856,1009.1428571428571,0,0.0,0,0,0.0,0.0,26.142857142857142,28.142857142857142,77.00015657142856,1009.1428571428571
2018-04-01,378,378.0,378,378,1.0,14.069765,24.714285714285715,27.0,86.84776742857142,1009.2857142857143,1,1.0,1,1,0.8095394,5.4392166,24.714285714285715,27.0,86.84776742857142,1009.2857142857143,17,17.0,17,17,0.9990149,7.4087634,24.714285714285715,27.0,86.84776742857142,1009.2857142857143,0,0.0,0,0,0.0,0.0,24.714285714285715,27.0,86.84776742857142,1009.2857142857143
2018-04-15,344,344.0,344,344,0.34487882,12.804231,24.142857142857142,26.428571428571427,84.39760285714286,1010.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,26.428571428571427,84.39760285714286,1010.7142857142857,15,15.0,15,15,0.7068393,6.537144,24.142857142857142,26.428571428571427,84.39760285714286,1010.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,26.428571428571427,84.39760285714286,1010.7142857142857
2018-04-22,217,217.0,217,217,3.8173464e-11,8.077087,24.285714285714285,27.285714285714285,81.16112714285714,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.285714285714285,27.285714285714285,81.16112714285714,1011.5714285714286,10,10.0,10,10,0.23378275,4.358096,24.285714285714285,27.285714285714285,81.16112714285714,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.285714285714285,27.285714285714285,81.16112714285714,1011.5714285714286
2018-04-29,171,171.0,171,171,1.7086332e-12,6.364894,24.857142857142858,31.285714285714285,57.83627585714286,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.857142857142858,31.285714285714285,57.83627585714286,1010.5714285714286,16,16.0,16,16,0.7060372,6.972954,24.857142857142858,31.285714285714285,57.83627585714286,1010.5714285714286,1,1.0,1,1,0.9632669,1.8844103,24.857142857142858,31.285714285714285,57.83627585714286,1010.5714285714286
2018-05-06,145,145.0,145,145,2.2337157e-07,5.397132,24.428571428571427,30.857142857142858,60.85605314285714,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.428571428571427,30.857142857142858,60.85605314285714,1010.5714285714286,3,3.0,3,3,0.005243195,1.3074288,24.428571428571427,30.857142857142858,60.85605314285714,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.428571428571427,30.857142857142858,60.85605314285714,1010.5714285714286
2018-05-13,130,130.0,130,130,0.001240707,4.838808,24.285714285714285,30.714285714285715,64.12793442857142,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.285714285714285,30.714285714285715,64.12793442857142,1010.5714285714286,5,5.0,5,5,0.06825839,2.179048,24.285714285714285,30.714285714285715,64.12793442857142,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.285714285714285,30.714285714285715,64.12793442857142,1010.5714285714286
2018-05-20,132,132.0,132,132,0.12764727,4.9132514,24.428571428571427,30.857142857142858,61.968113,1010.0,0,0.0,0,0,0.0,0.0,24.428571428571427,30.857142857142858,61.968113,1010.0,4,4.0,4,4,0.16489516,1.7432384,24.428571428571427,30.857142857142858,61.968113,1010.0,0,0.0,0,0,0.0,0.0,24.428571428571427,30.857142857142858,61.968113,1010.0
2018-05-27,91,91.0,91,91,0.001966428,3.3871658,25.142857142857142,27.571428571428573,78.37040242857142,1011.5714285714286,2,2.0,2,2,0.9779825,10.878433,25.142857142857142,27.571428571428573,78.37040242857142,1011.5714285714286,3,3.0,3,3,0.25115395,1.3074288,25.142857142857142,27.571428571428573,78.37040242857142,1011.5714285714286,0,0.0,0,0,0.0,0.0,25.142857142857142,27.571428571428573,78.37040242857142,1011.5714285714286
2018-06-03,96,96.0,96,96,0.051164646,3.5732737,25.0,27.0,79.554387,1012.0,0,0.0,0,0,0.0,0.0,25.0,27.0,79.554387,1012.0,7,7.0,7,7,0.81442934,3.0506673,25.0,27.0,79.554387,1012.0,1,1.0,1,1,0.9603134,1.8844103,25.0,27.0,79.554387,1012.0
2018-06-10,81,81.0,81,81,0.048009846,3.0149498,24.571428571428573,26.285714285714285,81.54527657142857,1013.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,26.285714285714285,81.54527657142857,1013.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,26.285714285714285,81.54527657142857,1013.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,26.285714285714285,81.54527657142857,1013.1428571428571
2018-06-17,69,69.0,69,69,0.038060773,2.5682905,24.285714285714285,27.0,76.61891428571428,1013.8571428571429,0,0.0,0,0,0.0,0.0,24.285714285714285,27.0,76.61891428571428,1013.8571428571429,2,2.0,2,2,0.20125577,0.8716192,24.285714285714285,27.0,76.61891428571428,1013.8571428571429,0,0.0,0,0,0.0,0.0,24.285714285714285,27.0,76.61891428571428,1013.8571428571429
2018-06-24,60,60.0,60,60,0.037809357,2.2332962,23.714285714285715,26.714285714285715,74.76367142857143,1014.2857142857143,0,0.0,0,0,0.0,0.0,23.714285714285715,26.714285714285715,74.76367142857143,1014.2857142857143,0,0.0,0,0,0.0,0.0,23.714285714285715,26.714285714285715,74.76367142857143,1014.2857142857143,0,0.0,0,0,0.0,0.0,23.714285714285715,26.714285714285715,74.76367142857143,1014.2857142857143
2018-07-01,75,75.0,75,75,0.62054616,2.79162,24.142857142857142,26.285714285714285,74.64056985714286,1011.8571428571429,1,1.0,1,1,0.9573679,5.4392166,24.142857142857142,26.285714285714285,74.64056985714286,1011.8571428571429,4,4.0,4,4,0.8928316,1.7432384,24.142857142857142,26.285714285714285,74.64056985714286,1011.8571428571429,1,1.0,1,1,0.9278851,1.8844103,24.142857142857142,26.285714285714285,74.64056985714286,1011.8571428571429
2018-07-08,70,70.0,70,70,0.58901584,2.6055121,24.285714285714285,26.428571428571427,80.83096257142857,1012.1428571428571,0,0.0,0,0,0.0,0.0,24.285714285714285,26.428571428571427,80.83096257142857,1012.1428571428571,1,1.0,1,1,0.3445426,0.4358096,24.285714285714285,26.428571428571427,80.83096257142857,1012.1428571428571,0,0.0,0,0,0.0,0.0,24.285714285714285,26.428571428571427,80.83096257142857,1012.1428571428571
2018-07-15,78,78.0,78,78,0.75373584,2.9032848,24.0,26.285714285714285,80.17485928571429,1014.1428571428571,0,0.0,0,0,0.0,0.0,24.0,26.285714285714285,80.17485928571429,1014.1428571428571,5,5.0,5,5,0.8679665,2.179048,24.0,26.285714285714285,80.17485928571429,1014.1428571428571,0,0.0,0,0,0.0,0.0,24.0,26.285714285714285,80.17485928571429,1014.1428571428571
2018-07-22,79,79.0,79,79,0.6940097,2.9405065,24.0,29.571428571428573,55.54617885714286,1012.1428571428571,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,55.54617885714286,1012.1428571428571,2,2.0,2,2,0.36277327,0.8716192,24.0,29.571428571428573,55.54617885714286,1012.1428571428571,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,55.54617885714286,1012.1428571428571
2018-07-29,63,63.0,63,63,0.1546149,2.344961,24.142857142857142,30.714285714285715,50.15795128571428,1012.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,30.714285714285715,50.15795128571428,1012.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,30.714285714285715,50.15795128571428,1012.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,30.714285714285715,50.15795128571428,1012.7142857142857
2018-08-05,61,61.0,61,61,0.14812012,2.2705176,24.428571428571427,29.714285714285715,60.86150614285714,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,60.86150614285714,1011.5714285714286,6,6.0,6,6,0.9084096,2.6148577,24.428571428571427,29.714285714285715,60.86150614285714,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,60.86150614285714,1011.5714285714286
2018-08-12,52,52.0,52,52,0.0925446,1.9355233,24.857142857142858,30.285714285714285,57.169940571428576,1013.4285714285714,0,0.0,0,0,0.0,0.0,24.857142857142858,30.285714285714285,57.169940571428576,1013.4285714285714,3,3.0,3,3,0.61529857,1.3074288,24.857142857142858,30.285714285714285,57.169940571428576,1013.4285714285714,0,0.0,0,0,0.0,0.0,24.857142857142858,30.285714285714285,57.169940571428576,1013.4285714285714
2018-08-19,46,46.0,46,46,0.09681802,1.7121936,24.571428571428573,27.142857142857142,72.34118014285714,1014.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,27.142857142857142,72.34118014285714,1014.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,27.142857142857142,72.34118014285714,1014.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,27.142857142857142,72.34118014285714,1014.5714285714286
2018-08-26,29,29.0,29,29,0.0048914016,1.0794264,24.428571428571427,26.428571428571427,70.73802357142857,1014.1428571428571,0,0.0,0,0,0.0,0.0,24.428571428571427,26.428571428571427,70.73802357142857,1014.1428571428571,3,3.0,3,3,0.5319383,1.3074288,24.428571428571427,26.428571428571427,70.73802357142857,1014.1428571428571,0,0.0,0,0,0.0,0.0,24.428571428571427,26.428571428571427,70.73802357142857,1014.1428571428571
2018-09-02,28,28.0,28,28,0.035727188,1.0422049,24.285714285714285,26.142857142857142,72.09654328571429,1012.8571428571429,0,0.0,0,0,0.0,0.0,24.285714285714285,26.142857142857142,72.09654328571429,1012.8571428571429,1,1.0,1,1,0.28125757,0.4358096,24.285714285714285,26.142857142857142,72.09654328571429,1012.8571428571429,0,0.0,0,0,0.0,0.0,24.285714285714285,26.142857142857142,72.09654328571429,1012.8571428571429
2018-09-09,35,35.0,35,35,0.5264074,1.3027561,24.428571428571427,26.285714285714285,72.73806128571428,1012.1428571428571,0,0.0,0,0,0.0,0.0,24.428571428571427,26.285714285714285,72.73806128571428,1012.1428571428571,0,0.0,0,0,0.0,0.0,24.428571428571427,26.285714285714285,72.73806128571428,1012.1428571428571,0,0.0,0,0,0.0,0.0,24.428571428571427,26.285714285714285,72.73806128571428,1012.1428571428571
2018-09-16,39,39.0,39,39,0.8163073,1.4516424,24.714285714285715,26.428571428571427,70.99973257142857,1011.8571428571429,0,0.0,0,0,0.0,0.0,24.714285714285715,26.428571428571427,70.99973257142857,1011.8571428571429,3,3.0,3,3,0.82172763,1.3074288,24.714285714285715,26.428571428571427,70.99973257142857,1011.8571428571429,0,0.0,0,0,0.0,0.0,24.714285714285715,26.428571428571427,70.99973257142857,1011.8571428571429
2018-09-23,31,31.0,31,31,0.3711744,1.1538696,24.857142857142858,26.714285714285715,73.40035557142858,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.857142857142858,26.714285714285715,73.40035557142858,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.857142857142858,26.714285714285715,73.40035557142858,1011.5714285714286,0,0.0,0,0,0.0,0.0,24.857142857142858,26.714285714285715,73.40035557142858,1011.5714285714286
2018-09-30,35,35.0,35,35,0.49688333,1.3027561,26.0,27.142857142857142,73.58706971428572,1011.1428571428571,0,0.0,0,0,0.0,0.0,26.0,27.142857142857142,73.58706971428572,1011.1428571428571,1,1.0,1,1,0.40106034,0.4358096,26.0,27.142857142857142,73.58706971428572,1011.1428571428571,0,0.0,0,0,0.0,0.0,26.0,27.142857142857142,73.58706971428572,1011.1428571428571
2018-10-07,33,33.0,33,33,0.44758207,1.2283128,25.714285714285715,29.142857142857142,60.802509,1010.8571428571429,0,0.0,0,0,0.0,0.0,25.714285714285715,29.142857142857142,60.802509,1010.8571428571429,1,1.0,1,1,0.49082914,0.4358096,25.714285714285715,29.142857142857142,60.802509,1010.8571428571429,0,0.0,0,0,0.0,0.0,25.714285714285715,29.142857142857142,60.802509,1010.8571428571429
2018-10-14,32,32.0,32,32,0.4288419,1.1910912,25.714285714285715,31.0,53.099714999999996,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.714285714285715,31.0,53.099714999999996,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.714285714285715,31.0,53.099714999999996,1010.5714285714286,0,0.0,0,0,0.0,0.0,25.714285714285715,31.0,53.099714999999996,1010.5714285714286
2018-10-21,35,35.0,35,35,0.5907332,1.3027561,25.571428571428573,29.857142857142858,60.96591242857143,1009.4285714285714,0,0.0,0,0,0.0,0.0,25.571428571428573,29.857142857142858,60.96591242857143,1009.4285714285714,1,1.0,1,1,0.6120829,0.4358096,25.571428571428573,29.857142857142858,60.96591242857143,1009.4285714285714,0,0.0,0,0,0.0,0.0,25.571428571428573,29.857142857142858,60.96591242857143,1009.4285714285714
2018-10-28,29,29.0,29,29,0.3123926,1.0794264,26.142857142857142,27.857142857142858,72.37824742857143,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.142857142857142,27.857142857142858,72.37824742857143,1010.4285714285714,2,2.0,2,2,0.8453786,0.8716192,26.142857142857142,27.857142857142858,72.37824742857143,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.142857142857142,27.857142857142858,72.37824742857143,1010.4285714285714
2018-11-04,32,32.0,32,32,0.4803961,1.1910912,26.285714285714285,27.857142857142858,72.99122914285714,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.285714285714285,27.857142857142858,72.99122914285714,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.285714285714285,27.857142857142858,72.99122914285714,1010.4285714285714,0,0.0,0,0,0.0,0.0,26.285714285714285,27.857142857142858,72.99122914285714,1010.4285714285714
2018-11-11,28,28.0,28,28,0.33894092,1.0422049,26.285714285714285,27.285714285714285,73.50840000000001,1010.0,0,0.0,0,0,0.0,0.0,26.285714285714285,27.285714285714285,73.50840000000001,1010.0,1,1.0,1,1,0.4670303,0.4358096,26.285714285714285,27.285714285714285,73.50840000000001,1010.0,0,0.0,0,0,0.0,0.0,26.285714285714285,27.285714285714285,73.50840000000001,1010.0
2018-11-18,41,41.0,41,41,0.88721335,1.5260856,26.571428571428573,27.142857142857142,74.17175371428571,1010.0,0,0.0,0,0,0.0,0.0,26.571428571428573,27.142857142857142,74.17175371428571,1010.0,0,0.0,0,0,0.0,0.0,26.571428571428573,27.142857142857142,74.17175371428571,1010.0,0,0.0,0,0,0.0,0.0,26.571428571428573,27.142857142857142,74.17175371428571,1010.0
2018-11-25,28,28.0,28,28,0.2983518,1.0422049,26.428571428571427,27.857142857142858,75.54198528571429,1010.1428571428571,0,0.0,0,0,0.0,0.0,26.428571428571427,27.857142857142858,75.54198528571429,1010.1428571428571,0,0.0,0,0,0.0,0.0,26.428571428571427,27.857142857142858,75.54198528571429,1010.1428571428571,0,0.0,0,0,0.0,0.0,26.428571428571427,27.857142857142858,75.54198528571429,1010.1428571428571
2018-12-02,57,57.0,57,57,0.9902016,2.1216311,26.0,27.714285714285715,76.22817285714287,1009.0,0,0.0,0,0,0.0,0.0,26.0,27.714285714285715,76.22817285714287,1009.0,1,1.0,1,1,0.8094651,0.4358096,26.0,27.714285714285715,76.22817285714287,1009.0,0,0.0,0,0,0.0,0.0,26.0,27.714285714285715,76.22817285714287,1009.0
2018-12-09,47,47.0,47,47,0.80471,1.7494153,26.428571428571427,28.142857142857142,77.47879585714286,1009.8571428571429,0,0.0,0,0,0.0,0.0,26.428571428571427,28.142857142857142,77.47879585714286,1009.8571428571429,0,0.0,0,0,0.0,0.0,26.428571428571427,28.142857142857142,77.47879585714286,1009.8571428571429,1,1.0,1,1,0.9632679,1.8844103,26.428571428571427,28.142857142857142,77.47879585714286,1009.8571428571429
2018-12-16,37,37.0,37,37,0.18070416,1.3771993,25.285714285714285,31.0,56.49910828571428,1011.7142857142857,0,0.0,0,0,0.0,0.0,25.285714285714285,31.0,56.49910828571428,1011.7142857142857,0,0.0,0,0,0.0,0.0,25.285714285714285,31.0,56.49910828571428,1011.7142857142857,0,0.0,0,0,0.0,0.0,25.285714285714285,31.0,56.49910828571428,1011.7142857142857
2018-12-23,38,38.0,38,38,0.21228503,1.4144208,25.285714285714285,29.714285714285715,64.18444228571428,1010.1428571428571,0,0.0,0,0,0.0,0.0,25.285714285714285,29.714285714285715,64.18444228571428,1010.1428571428571,1,1.0,1,1,0.8144536,0.4358096,25.285714285714285,29.714285714285715,64.18444228571428,1010.1428571428571,2,2.0,2,2,0.8820878,3.7688205,25.285714285714285,29.714285714285715,64.18444228571428,1010.1428571428571
