data_iniSE,casos_2307007,casos_2300200,casos_2300309,casos_2300408,casos_2300754,casos_2303808,casos_2301505,casos_2300101,casos_2300150,casos_2300507,casos_2300606,casos_2300705,casos_2300903,casos_2301000,casos_2301109,casos_2303907,casos_2301257,casos_2301307,casos_2301406,casos_2301802,casos_2301901,casos_2303931,casos_2301950,casos_2302008,casos_2302057,casos_2302107,casos_2304251,casos_2302305,casos_2302503,casos_2302909,casos_2303105,casos_2303402,casos_2303659,casos_2303709,casos_2303956,casos_2304004,casos_2304202,casos_2304236,casos_2304277,casos_2304285,casos_2304301,casos_2304350,casos_2304459,casos_2313401,casos_2304509,casos_2304608,casos_2304657,casos_2304806,casos_2304905,casos_2304954,casos_2305001,casos_2305100,casos_2305233,casos_2306207,casos_2305332,casos_2305357,casos_2305654,casos_2305704,casos_2306256,casos_2306306,casos_2306553,casos_2306702,casos_2307106,casos_2307205,casos_2307254,casos_2307304,casos_2307601,casos_2308005,casos_2308104,casos_2308203,casos_2308302,casos_2308351,casos_2308401,casos_2308807,casos_2308906,casos_2309003,casos_2309201,casos_2309300,casos_2309607,casos_2309706,casos_2309805,casos_2309904,casos_2310001,casos_2310100,casos_2310209,casos_2310258,casos_2310407,casos_2310605,casos_2310704,casos_2310852,casos_2310902,casos_2310951,casos_2311108,casos_2311207
2016-07-10,2,2,0,0,1,0,0,0,0,1,0,0,0,18,11,0,0,1,0,0,4,0,17,0,4,1,2,11,3,0,0,0,0,140,0,6,1,0,0,2,3,1,1,6,3,0,0,0,1,8,1,2,19,2,1,0,1,5,0,5,0,27,0,0,6,6,1,10,2,0,0,12,7,0,0,0,0,1,5,2,3,7,4,0,0,0,0,0,0,0,9,0,2,0
2016-07-17,1,0,2,1,0,0,0,0,0,1,0,1,0,15,8,0,1,0,0,0,0,0,4,0,1,2,1,3,2,0,2,0,0,135,2,5,8,0,0,3,2,0,0,4,2,0,0,0,1,3,2,1,21,2,0,0,0,7,1,0,0,21,1,0,0,2,5,5,0,0,0,3,1,1,0,0,0,0,0,1,4,5,7,0,0,0,0,1,1,2,4,0,0,0
2016-07-24,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,1,0,1,0,0,3,2,1,1,0,1,0,0,83,0,3,2,1,0,2,2,0,0,2,0,0,0,0,0,1,3,1,15,2,0,0,0,4,0,3,1,10,0,0,0,3,0,7,0,0,0,6,1,0,0,5,0,0,0,1,3,2,5,0,0,0,0,2,4,1,2,0,1,0
2016-07-31,1,0,1,0,0,0,0,0,1,2,0,2,0,0,4,0,0,0,0,0,4,0,3,0,1,2,0,6,2,0,0,0,0,99,0,3,5,0,0,3,3,0,0,0,0,1,0,0,0,2,0,1,25,3,1,0,0,1,1,1,2,12,2,0,1,4,4,9,0,0,0,1,0,0,0,2,0,0,1,0,0,8,2,0,0,0,0,0,1,4,0,1,0,0
2016-08-07,0,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,1,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,78,1,2,3,0,0,1,2,0,0,6,0,0,0,0,3,0,0,0,26,1,1,0,0,2,0,1,1,20,0,0,5,3,2,3,0,0,0,4,0,0,1,4,1,0,1,4,1,3,2,0,0,0,0,0,2,0,0,0,1,0
2016-08-14,0,0,0,0,2,0,0,0,0,0,0,1,0,12,4,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,70,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,15,2,0,0,1,0,1,2,0,22,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,2,1,0,0,1,0
2016-08-21,1,0,1,0,0,0,0,0,0,1,0,1,0,14,4,1,0,0,1,0,0,0,1,0,2,3,0,3,0,0,0,0,0,68,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8,0,0,0,0,0,0,2,0,17,1,0,0,4,6,6,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0
2016-08-28,0,0,0,0,0,0,0,0,0,1,0,1,0,13,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,57,0,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,20,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,5,1,0,5,0,0,0,0,0,1,0,0,0,0,0
2016-09-04,0,1,0,0,0,0,0,0,0,0,0,1,0,12,2,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,46,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,27,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-11,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,49,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,4,0,0,0,0,0,1,2,0,0,0,0
2016-09-18,1,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-09-25,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,43,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,1,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,1,0,0,0,0
2016-10-09,0,0,0,0,1,0,1,0,0,0,0,2,0,9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2016-10-16,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,1,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2016-10-23,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
2016-10-30,0,0,0,0,0,0,0,0,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,47,1,0,0,0,0
2016-11-06,0,1,0,0,0,0,0,0,0,2,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,82,0,0,0,0,0
2016-11-13,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,160,0,0,0,0,0
2016-11-20,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,33,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,88,1,0,0,0,0
2016-11-27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,31,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,78,1,0,0,1,0
2016-12-04,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,33,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,18,0,0,0,2,0
2016-12-11,0,0,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-12-18,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0
2016-12-25,0,0,0,0,0,1,0,0,0,1,0,16,0,5,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,28,0,0,2,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0
2017-01-01,1,1,0,0,0,0,0,0,0,1,0,33,0,1,4,0,0,0,0,0,0,0,0,0,0,10,0,1,4,0,1,0,0,53,0,0,5,1,0,3,2,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,8,0,2,0,0,2,0,0,0,0,0,0,1,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0
2017-01-08,0,2,0,0,0,0,0,0,0,0,0,70,0,2,1,0,0,0,0,0,0,0,0,0,0,18,4,0,10,1,0,0,0,61,1,0,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,1,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2017-01-15,0,0,0,0,1,0,0,0,0,1,0,63,0,0,8,0,0,0,1,0,0,0,1,0,3,10,0,1,24,0,0,0,0,59,0,0,4,1,0,0,7,0,0,1,0,0,0,0,0,1,0,1,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,23,0,3,0,6,0,1,0,0,0,1,0,0,0,1,0
2017-01-22,1,1,1,0,0,1,0,0,0,7,0,46,0,4,18,0,0,1,0,0,1,1,0,0,0,3,2,0,27,1,2,0,0,110,5,0,5,0,0,0,3,1,0,2,2,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,3,1,0,0,0,0,1,0,0,0,21,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1
2017-01-29,0,1,0,0,1,0,0,0,0,2,0,24,0,2,22,0,0,0,1,0,2,1,0,0,0,11,3,0,34,0,2,0,0,131,13,2,14,0,0,3,6,1,0,0,0,0,1,0,0,2,0,4,30,0,0,0,0,3,0,0,0,0,0,0,3,3,4,1,2,0,1,0,0,0,2,0,0,0,16,3,5,0,1,0,1,0,0,0,0,0,0,0,1,2
2017-02-05,1,0,0,0,0,0,0,1,1,0,0,17,0,3,38,0,1,0,3,0,4,0,0,1,1,11,0,2,39,1,8,0,0,184,11,3,4,0,0,1,13,0,1,1,1,0,2,0,4,0,2,2,24,0,0,0,0,0,1,1,1,2,0,0,2,4,8,4,1,0,3,0,0,0,2,0,1,0,19,6,1,1,0,0,0,1,0,1,0,1,0,0,1,1
2017-02-12,1,0,0,0,0,0,0,1,0,0,0,12,0,2,58,0,0,0,1,0,1,0,0,1,4,8,2,2,56,0,3,0,0,208,7,5,2,0,0,4,19,1,0,0,0,0,1,0,10,1,0,6,45,2,0,1,0,0,0,1,1,0,0,0,4,1,8,2,1,0,10,0,0,0,0,0,0,0,23,7,3,0,0,2,1,0,3,1,0,2,0,0,0,0
2017-02-19,0,0,1,2,0,0,0,1,0,0,0,7,0,9,61,8,0,0,1,0,2,0,0,0,6,3,0,0,105,0,4,0,0,161,11,5,1,1,0,4,12,0,1,1,0,0,1,0,4,11,1,3,30,1,2,6,0,1,6,1,2,1,1,0,2,3,24,1,1,1,3,0,0,0,1,0,1,0,23,10,1,1,1,1,2,1,0,0,0,2,1,0,2,1
2017-02-26,6,0,0,0,0,0,0,7,1,1,0,7,0,28,75,4,0,0,1,2,1,0,1,1,11,11,4,2,135,2,2,1,0,262,37,2,18,0,0,8,22,0,1,2,0,0,1,0,9,10,0,5,40,0,3,1,0,0,4,0,1,0,0,0,3,2,20,0,3,0,10,0,5,0,0,0,0,2,4,21,4,0,0,0,0,0,0,0,2,6,2,0,2,0
2017-03-05,8,1,4,0,1,0,0,7,9,2,0,9,0,22,85,5,2,0,0,1,2,0,2,1,13,11,0,1,127,0,0,0,0,240,81,2,13,0,0,11,69,0,0,0,1,4,2,0,17,16,0,2,65,1,4,6,0,4,6,2,0,2,0,1,6,4,9,1,0,2,8,0,3,1,2,3,1,4,19,20,2,2,2,0,0,0,0,0,1,1,2,0,4,0
2017-03-12,3,1,1,2,0,0,1,14,4,2,0,15,0,8,57,3,1,0,4,2,5,1,6,0,5,2,0,3,102,1,1,0,0,192,55,4,11,0,0,5,99,0,3,0,3,3,3,0,10,4,2,1,80,0,5,2,0,5,12,11,6,4,1,1,2,7,11,5,5,1,15,0,4,0,3,2,0,2,17,8,0,2,0,0,2,1,0,0,0,3,5,0,0,0
2017-03-19,3,2,5,0,5,0,5,3,2,3,0,7,2,22,61,8,1,0,3,3,2,3,4,0,3,8,1,0,68,5,5,1,0,279,60,5,16,1,0,4,57,0,9,0,1,3,1,0,7,0,0,1,33,0,13,2,0,3,14,17,2,2,0,0,2,9,6,3,1,0,10,0,2,0,5,1,1,4,17,26,2,7,3,2,0,1,2,0,1,15,7,0,2,0
2017-03-26,8,3,20,2,1,0,0,2,8,2,0,2,0,13,76,0,0,0,3,0,1,8,6,0,1,3,0,0,84,1,1,0,0,231,42,5,6,0,0,13,69,1,7,2,2,0,3,0,5,0,0,3,79,1,16,6,1,0,16,5,6,3,0,0,8,13,6,5,4,1,21,0,6,0,0,3,0,2,24,20,5,0,1,2,0,0,0,1,1,42,20,0,0,0
2017-04-02,12,3,45,0,4,0,0,3,26,0,0,5,0,12,51,4,1,1,2,1,1,6,7,0,3,4,1,1,167,1,2,0,0,156,35,11,1,2,0,7,83,0,10,2,1,3,3,0,3,0,0,5,33,2,17,13,0,0,9,12,2,2,0,0,3,23,8,4,4,1,71,1,6,0,0,2,0,2,19,26,1,2,9,9,3,0,0,0,1,77,18,0,3,0
2017-04-09,12,5,45,0,1,1,0,1,35,1,1,6,0,18,23,1,9,1,6,0,5,11,14,0,3,3,6,2,208,5,4,0,0,106,12,26,8,1,0,7,41,0,2,0,5,0,1,0,5,0,2,6,26,6,6,23,0,1,8,10,1,3,0,1,6,26,12,12,4,2,73,2,2,0,1,1,0,4,8,33,4,0,2,15,0,1,7,0,1,64,19,0,3,0
2017-04-16,17,8,60,0,1,0,0,9,23,4,0,1,0,13,26,0,1,0,1,0,5,6,5,0,5,4,1,1,221,5,4,1,0,65,12,44,8,1,1,23,66,0,4,4,12,1,1,0,6,0,4,0,20,18,7,18,2,1,15,13,0,2,0,0,3,26,10,14,14,1,132,5,0,0,2,3,0,0,13,26,11,0,2,9,11,5,0,0,6,82,29,0,1,0
2017-04-23,16,3,75,2,0,0,0,14,29,9,0,2,0,6,33,5,0,0,2,0,7,1,37,0,3,0,0,2,185,8,10,4,0,52,8,46,11,2,0,4,44,0,3,7,16,0,0,0,4,0,0,2,15,17,0,10,5,6,6,6,2,2,2,0,4,24,7,19,6,1,88,2,1,0,0,2,0,2,5,16,5,2,4,11,5,0,2,1,5,57,14,0,0,0
2017-04-30,17,6,102,1,0,1,0,12,1,2,0,1,1,7,20,6,2,5,0,1,14,5,43,1,5,1,4,0,167,0,8,0,1,40,10,84,4,0,0,3,40,0,5,4,16,0,1,0,1,0,0,3,15,8,3,10,2,2,4,6,4,2,0,1,3,33,9,23,13,2,168,3,4,0,1,7,1,0,0,26,7,3,2,3,13,1,2,0,3,76,4,0,4,0
2017-05-07,21,8,113,0,1,1,0,15,0,8,1,0,1,4,3,8,4,12,0,0,14,2,20,1,1,0,4,2,139,3,11,0,0,31,14,74,14,1,1,5,32,0,2,13,7,0,5,0,8,0,0,1,12,5,0,3,1,2,3,5,1,4,1,1,13,28,8,34,29,8,152,1,5,0,0,11,0,1,1,5,3,1,3,6,12,1,2,3,3,36,10,0,6,0
2017-05-14,17,8,101,0,0,2,0,22,0,3,0,0,0,2,5,4,1,9,0,3,23,5,13,0,2,2,1,1,98,4,11,0,2,28,6,84,65,0,0,1,20,0,0,9,12,1,0,0,4,0,0,2,14,5,2,5,4,5,0,2,3,4,0,0,20,37,6,93,68,7,159,2,7,0,2,7,2,1,1,7,0,1,1,1,11,0,1,1,9,28,4,0,4,0
2017-05-21,11,7,36,1,0,1,0,18,0,5,1,1,0,2,9,7,3,9,1,1,9,0,7,0,16,0,0,1,69,1,8,0,0,20,0,57,18,0,0,3,22,0,1,6,10,0,2,3,5,0,0,0,13,6,0,11,3,5,1,2,2,6,0,0,13,35,3,106,46,11,41,0,10,0,1,13,3,1,1,4,1,1,2,0,0,1,0,3,5,10,8,0,7,0
2017-05-28,10,2,9,0,0,0,2,14,0,4,2,0,0,2,5,14,1,6,1,0,13,3,2,0,12,2,1,2,55,0,14,0,1,33,4,67,23,0,0,1,13,1,0,9,14,0,3,2,1,0,0,0,7,5,2,4,0,2,0,0,0,1,0,0,5,41,5,137,52,15,67,0,6,0,0,4,2,0,1,10,0,0,0,0,1,0,1,1,2,22,1,0,4,0
2017-06-04,13,2,3,0,1,5,0,3,0,11,4,0,3,3,2,15,1,3,0,0,8,2,4,1,7,0,0,1,38,1,6,0,0,35,3,20,27,1,0,3,6,0,0,2,7,0,1,6,2,0,8,1,11,1,1,3,0,3,3,1,3,8,0,1,7,28,4,81,51,2,26,0,4,0,0,4,3,0,1,5,0,1,1,2,3,0,0,1,0,12,2,0,6,0
2017-06-11,7,2,0,1,0,6,0,2,1,3,0,0,0,2,1,5,0,5,0,0,3,0,1,3,4,1,0,0,35,0,11,0,0,23,1,6,5,0,0,2,4,2,0,0,6,0,0,3,3,0,0,0,5,1,2,0,0,3,0,0,2,11,0,0,3,41,6,56,55,6,36,0,3,0,0,1,5,0,1,4,1,1,0,0,3,2,0,1,1,6,0,0,3,0
2017-06-18,10,4,1,0,0,5,1,10,0,4,4,0,2,0,2,8,0,2,0,1,7,6,0,3,2,0,2,1,23,0,31,0,0,21,0,8,38,0,0,1,3,2,0,5,4,0,0,12,0,0,0,0,7,0,1,2,3,1,0,0,1,22,0,0,6,28,5,41,22,3,15,0,6,0,0,8,0,0,2,6,0,0,0,0,1,1,0,1,0,7,1,0,3,0
2017-06-25,6,1,0,0,0,1,0,6,0,3,4,0,0,0,0,11,0,7,2,1,8,2,0,0,2,0,0,2,33,1,14,1,0,22,0,4,40,0,0,1,2,0,1,1,1,0,1,16,3,0,1,0,6,0,2,2,2,0,0,0,0,19,0,0,3,16,2,24,34,1,9,0,4,0,0,2,0,0,1,2,0,0,0,0,0,1,0,1,0,9,1,0,2,0
2017-07-02,7,0,13,1,0,2,0,1,0,5,2,0,0,0,2,3,0,0,2,1,3,4,1,1,1,0,1,2,27,0,2,0,0,18,0,3,12,0,0,0,1,0,0,0,1,0,0,10,0,0,1,0,11,1,1,7,3,1,0,0,0,21,0,0,2,8,5,9,28,2,23,0,9,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,0,7,0
2017-07-09,6,1,2,0,0,0,1,1,0,1,3,0,0,0,2,12,0,4,4,0,4,2,1,1,2,0,0,0,16,0,3,0,0,20,0,1,4,0,0,0,0,0,0,0,2,0,0,5,2,0,0,0,5,3,3,2,1,0,1,0,2,10,0,0,4,10,5,11,15,1,6,0,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,5,1,0,4,1
2017-07-16,6,0,0,0,0,2,0,0,0,1,0,0,1,1,3,5,0,1,3,2,2,2,0,2,1,0,0,0,24,0,0,0,0,6,0,3,5,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,8,1,0,2,0,0,1,0,1,10,0,0,1,8,3,5,8,1,10,0,2,0,0,2,0,0,0,4,3,0,0,1,0,1,0,0,0,2,0,0,7,0
2017-07-23,3,0,3,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,1,2,2,0,0,1,4,0,0,0,22,0,1,0,0,15,0,2,2,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,9,0,0,1,2,0,0,0,1,6,0,0,3,12,7,1,11,1,3,2,4,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0
2017-07-30,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,1,2,1,0,0,18,0,2,0,0,8,0,1,5,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,13,0,1,0,0,1,1,1,1,5,0,0,7,12,2,4,10,2,3,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3,4,0,0,0
2017-08-06,3,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,18,0,0,1,0,25,1,1,3,0,0,1,2,0,0,3,0,0,1,2,0,0,0,0,0,1,2,3,1,0,0,0,0,1,0,0,0,14,1,3,3,3,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0
2017-08-13,2,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,3,4,0,0,0,0,0,0,12,0,0,0,0,13,0,2,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,5,1,0,0,0,0,0,0,0,2,2,0,0,22,4,6,7,1,1,0,0,0,0,0,1,0,1,3,1,0,1,0,0,2,0,0,0,0,0,0,1,0
2017-08-20,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,3,1,1,0,4,2,0,0,5,0,1,0,0,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,18,2,1,4,3,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-08-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,1,0,0,0,7,0,0,0,0,11,0,0,3,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,11,3,1,1,3,2,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017-09-03,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,1,1,0,2,0,0,0,0,0,0,0,11,1,0,0,0,19,0,0,3,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,32,5,0,1,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-09-10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,3,0,1,0,0,12,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,3,0,0,0,12,2,1,4,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-09-17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10,0,2,4,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,14,0,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2017-09-24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,16,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0,0,0,0
2017-10-01,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
2017-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9,3,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0
2017-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,14,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0,12,6,0,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2017-10-22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,17,0,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,5,2,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0
