geocode,name_muni,name_region,code_region,name_macro,code_macro,state
5007695,São Gabriel do Oeste,Campo Grande,50001,Campo Grande,5008,MS
5007703,Sete Quedas,Dourados,50003,Dourados,5006,MS
5007802,Selvíria,Três Lagoas,50004,Três Lagoas,5005,MS
5007901,Sidrolândia,Campo Grande,50001,Campo Grande,5008,MS
5007935,Sonora,Campo Grande,50001,Campo Grande,5008,MS
5003504,Douradina,Dourados,50003,Dourados,5006,MS
5003702,Dourados,Dourados,50003,Dourados,5006,MS
5003751,Eldorado,Dourados,50003,Dourados,5006,MS
5003801,Fátima do Sul,Dourados,50003,Dourados,5006,MS
5003900,Figueirão,Campo Grande,50001,Campo Grande,5008,MS
5004007,Glória de Dourados,Dourados,50003,Dourados,5006,MS
5004106,Guia Lopes da Laguna,Campo Grande,50001,Campo Grande,5008,MS
5004304,Iguatemi,Dourados,50003,Dourados,5006,MS
5004403,Inocência,Três Lagoas,50004,Três Lagoas,5005,MS
5004502,Itaporã,Dourados,50003,Dourados,5006,MS
5004601,Itaquiraí,Dourados,50003,Dourados,5006,MS
5004700,Ivinhema,Dourados,50003,Dourados,5006,MS
5004809,Japorã,Dourados,50003,Dourados,5006,MS
5004908,Jaraguari,Campo Grande,50001,Campo Grande,5008,MS
5005004,Jardim,Campo Grande,50001,Campo Grande,5008,MS
5005103,Jateí,Dourados,50003,Dourados,5006,MS
5005152,Juti,Dourados,50003,Dourados,5006,MS
3540507,Porangaba,Polo Cuesta,35063,RRAS9,3518,SP
3540606,Porto Feliz,Sorocaba,35163,RRAS8,3519,SP
5005202,Ladário,Corumbá,50002,Corumbá,5007,MS
5005251,Laguna Carapã,Dourados,50003,Dourados,5006,MS
5005400,Maracaju,Campo Grande,50001,Campo Grande,5008,MS
5005608,Miranda,Campo Grande,50001,Campo Grande,5008,MS
5005681,Mundo Novo,Dourados,50003,Dourados,5006,MS
5005707,Naviraí,Dourados,50003,Dourados,5006,MS
5101308,Arenápolis,Médio Norte Matogrossense,51007,Centro-Norte,5105,MT
5101407,Aripuanã,Noroeste Matogrossense,51008,Centro-Norte,5105,MT
5101605,Barão de Melgaço,Baixada Cuiabana,51002,Centro-Norte,5105,MT
5101704,Barra do Bugres,Médio Norte Matogrossense,51007,Centro-Norte,5105,MT
5101803,Barra do Garças,Garças Araguaia,51005,Leste,5104,MT
5101852,Bom Jesus do Araguaia,Médio Araguaia,51006,Leste,5104,MT
5101902,Brasnorte,Noroeste Matogrossense,51008,Centro-Norte,5105,MT
5102504,Cáceres,Oeste Matogrossense,51011,Oeste,5102,MT
5102603,Campinápolis,Garças Araguaia,51005,Leste,5104,MT
5102637,Campo Novo do Parecis,Médio Norte Matogrossense,51007,Centro-Norte,5105,MT
5102678,Campo Verde,Sul Matogrossense,51013,Sul,5101,MT
5102686,Campos de Júlio,Sudoeste Matogrossense,51012,Oeste,5102,MT
5102694,Canabrava do Norte,Araguaia Xingu,51003,Leste,5104,MT
5102702,Canarana,Médio Araguaia,51006,Leste,5104,MT
5102793,Carlinda,Alto Tapajós,51001,Norte,5103,MT
5102850,Castanheira,Noroeste Matogrossense,51008,Centro-Norte,5105,MT
5103007,Chapada dos Guimarães,Baixada Cuiabana,51002,Centro-Norte,5105,MT
5103056,Cláudia,Teles Pires,51014,Norte,5103,MT
5103106,Cocalinho,Médio Araguaia,51006,Leste,5104,MT
5103205,Colíder,Norte Matogrossense,51010,Norte,5103,MT
5103254,Colniza,Noroeste Matogrossense,51008,Centro-Norte,5105,MT
3541109,Presidente Alves,Bauru,35062,RRAS9,3518,SP
3541208,Presidente Bernardes,Alta Sorocabana,35112,RRAS11,3532,SP
3541307,Presidente Epitácio,Extremo Oeste Paulista,35114,RRAS11,3532,SP
3541406,Presidente Prudente,Alta Sorocabana,35112,RRAS11,3532,SP
3541505,Presidente Venceslau,Extremo Oeste Paulista,35114,RRAS11,3532,SP
3541604,Promissão,Lins,35065,RRAS9,3518,SP
3541703,Quatá,Alto Capivari,35113,RRAS11,3532,SP
5103304,Comodoro,Sudoeste Matogrossense,51012,Oeste,5102,MT
5103353,Confresa,Araguaia Xingu,51003,Leste,5104,MT
5103361,Conquista D'Oeste,Sudoeste Matogrossense,51012,Oeste,5102,MT
5103379,Cotriguaçu,Noroeste Matogrossense,51008,Centro-Norte,5105,MT
5103403,Cuiabá,Baixada Cuiabana,51002,Centro-Norte,5105,MT
5103437,Curvelândia,Oeste Matogrossense,51011,Oeste,5102,MT
5103452,Denise,Médio Norte Matogrossense,51007,Centro-Norte,5105,MT
5103502,Diamantino,Centro Norte,51004,Centro-Norte,5105,MT
5103601,Dom Aquino,Sul Matogrossense,51013,Sul,5101,MT
5103700,Feliz Natal,Teles Pires,51014,Norte,5103,MT
5103809,Figueirópolis D'Oeste,Sudoeste Matogrossense,51012,Oeste,5102,MT
5103858,Gaúcha do Norte,Médio Araguaia,51006,Leste,5104,MT
5103908,General Carneiro,Garças Araguaia,51005,Leste,5104,MT
5103957,Glória D'Oeste,Oeste Matogrossense,51011,Oeste,5102,MT
5104104,Guarantã do Norte,Vale do Peixoto,51015,Norte,5103,MT
5104203,Guiratinga,Sul Matogrossense,51013,Sul,5101,MT
5104500,Indiavaí,Oeste Matogrossense,51011,Oeste,5102,MT
5104526,Ipiranga do Norte,Teles Pires,51014,Norte,5103,MT
5104542,Itanhangá,Teles Pires,51014,Norte,5103,MT
5104559,Itaúba,Norte Matogrossense,51010,Norte,5103,MT
5104609,Itiquira,Sul Matogrossense,51013,Sul,5101,MT
5104807,Jaciara,Sul Matogrossense,51013,Sul,5101,MT
5104906,Jangada,Baixada Cuiabana,51002,Centro-Norte,5105,MT
5105002,Jauru,Sudoeste Matogrossense,51012,Oeste,5102,MT
5105101,Juara,Vale dos Arinos,51016,Norte,5103,MT
5105150,Juína,Noroeste Matogrossense,51008,Centro-Norte,5105,MT
5105176,Juruena,Noroeste Matogrossense,51008,Centro-Norte,5105,MT
5105200,Juscimeira,Sul Matogrossense,51013,Sul,5101,MT
5105234,Lambari D'Oeste,Oeste Matogrossense,51011,Oeste,5102,MT
5105259,Lucas do Rio Verde,Teles Pires,51014,Norte,5103,MT
5105309,Luciara,Norte Araguaia Karajá,51009,Leste,5104,MT
5105507,Vila Bela da Santíssima Trindade,Sudoeste Matogrossense,51012,Oeste,5102,MT
5105580,Marcelândia,Norte Matogrossense,51010,Norte,5103,MT
5105606,Matupá,Vale do Peixoto,51015,Norte,5103,MT
5105622,Mirassol d'Oeste,Oeste Matogrossense,51011,Oeste,5102,MT
5105903,Nobres,Centro Norte,51004,Centro-Norte,5105,MT
5106000,Nortelândia,Centro Norte,51004,Centro-Norte,5105,MT
5106109,Nossa Senhora do Livramento,Baixada Cuiabana,51002,Centro-Norte,5105,MT
5106158,Nova Bandeirantes,Alto Tapajós,51001,Norte,5103,MT
5106174,Nova Nazaré,Médio Araguaia,51006,Leste,5104,MT
5106182,Nova Lacerda,Sudoeste Matogrossense,51012,Oeste,5102,MT
5106190,Nova Santa Helena,Norte Matogrossense,51010,Norte,5103,MT
5107107,São José dos Quatro Marcos,Oeste Matogrossense,51011,Oeste,5102,MT
3541901,Queluz,Circ. da Fé e Vale Histórico,35172,RRAS17,3526,SP
3542008,Quintana,Marília,35093,RRAS10,3533,SP
5107206,Rio Branco,Oeste Matogrossense,51011,Oeste,5102,MT
5107701,Rosário Oeste,Centro Norte,51004,Centro-Norte,5105,MT
5107743,Santa Cruz do Xingu,Araguaia Xingu,51003,Leste,5104,MT
5107750,Salto do Céu,Oeste Matogrossense,51011,Oeste,5102,MT
5107768,Santa Rita do Trivelato,Teles Pires,51014,Norte,5103,MT
5107776,Santa Terezinha,Araguaia Xingu,51003,Leste,5104,MT
5107792,Santo Antônio do Leste,Sul Matogrossense,51013,Sul,5101,MT
5107800,Santo Antônio do Leverger,Baixada Cuiabana,51002,Centro-Norte,5105,MT
5107859,São Félix do Araguaia,Norte Araguaia Karajá,51009,Leste,5104,MT
5107875,Sapezal,Médio Norte Matogrossense,51007,Centro-Norte,5105,MT
5107883,Serra Nova Dourada,Norte Araguaia Karajá,51009,Leste,5104,MT
5107909,Sinop,Teles Pires,51014,Norte,5103,MT
5107925,Sorriso,Teles Pires,51014,Norte,5103,MT
5107941,Tabaporã,Vale dos Arinos,51016,Norte,5103,MT
5107958,Tangará da Serra,Médio Norte Matogrossense,51007,Centro-Norte,5105,MT
5108006,Tapurah,Teles Pires,51014,Norte,5103,MT
5108055,Terra Nova do Norte,Vale do Peixoto,51015,Norte,5103,MT
5108105,Tesouro,Sul Matogrossense,51013,Sul,5101,MT
5108204,Torixoréu,Garças Araguaia,51005,Leste,5104,MT
5108303,União do Sul,Teles Pires,51014,Norte,5103,MT
5108352,Vale de São Domingos,Sudoeste Matogrossense,51012,Oeste,5102,MT
5108402,Várzea Grande,Baixada Cuiabana,51002,Centro-Norte,5105,MT
5108501,Vera,Teles Pires,51014,Norte,5103,MT
5108600,Vila Rica,Araguaia Xingu,51003,Leste,5104,MT
5108808,Nova Guarita,Norte Matogrossense,51010,Norte,5103,MT
5108857,Nova Marilândia,Médio Norte Matogrossense,51007,Centro-Norte,5105,MT
5108907,Nova Maringá,Centro Norte,51004,Centro-Norte,5105,MT
5108956,Nova Monte Verde,Alto Tapajós,51001,Norte,5103,MT
5200050,Abadia de Goiás,Central,52001,Centro-Oeste,5208,GO
1302306,Jutaí,Alto Solimões,13009,Oeste,1302,AM
1302405,Lábrea,Regional Purus,13006,Central,1304,AM
1302504,Manacapuru,Rio Negro e Solimões,13002,Central,1304,AM
1302553,Manaquiri,"Manaus, Entorno e Alto Rio Negro",13001,Central,1304,AM
1302603,Manaus,"Manaus, Entorno e Alto Rio Negro",13001,Central,1304,AM
5200258,Águas Lindas de Goiás,Entorno Sul,52004,Nordeste,5207,GO
5200308,Alexânia,Pirineus,52011,Centro-Norte,5209,GO
5200506,Aloândia,Sul,52017,Centro Sudeste,5210,GO
5200555,Alto Horizonte,Serra da Mesa,52014,Centro-Norte,5209,GO
5200605,Alto Paraíso de Goiás,Entorno Norte,52003,Nordeste,5207,GO
5200803,Alvorada do Norte,Nordeste II,52007,Nordeste,5207,GO
5200829,Amaralina,Serra da Mesa,52014,Centro-Norte,5209,GO
5200852,Americano do Brasil,Rio Vermelho,52012,Centro-Oeste,5208,GO
5200902,Amorinópolis,Oeste I,52009,Centro-Oeste,5208,GO
5201108,Anápolis,Pirineus,52011,Centro-Norte,5209,GO
5201207,Anhanguera,Estrada de Ferro,52005,Centro Sudeste,5210,GO
1302702,Manicoré,Rio Madeira,13003,Leste,1303,AM
1302801,Maraã,Triângulo,13008,Oeste,1302,AM
1302900,Maués,Baixo Amazonas,13005,Leste,1303,AM
1303007,Nhamundá,Baixo Amazonas,13005,Leste,1303,AM
1303106,Nova Olinda do Norte,"Manaus, Entorno e Alto Rio Negro",13001,Central,1304,AM
1303205,Novo Airão,Rio Negro e Solimões,13002,Central,1304,AM
1100452,Buritis,Vale do Jamari,11001,Porto Velho,1102,RO
1500206,Acará,Metropolitana II,15007,Macrorregional II,1511,PA
1500305,Afuá,Marajó I,15013,Macrorregional I,1512,PA
1501451,Belterra,Baixo Amazonas,15002,Macrorregional III,1510,PA
1502509,Chaves,Marajó I,15013,Macrorregional I,1512,PA
1503457,Ipixuna do Pará,Metropolitana III,15008,Macrorregional II,1511,PA
5201603,Araçu,Central,52001,Centro-Oeste,5208,GO
3544202,Riolândia,Votuporanga,35157,RRAS12,3531,SP
3544400,Rubiácea,Central do DRS II,35021,RRAS12,3531,SP
3546009,Santa Branca,Alto Vale do Paraíba,35171,RRAS17,3526,SP
5201702,Aragarças,Oeste I,52009,Centro-Oeste,5208,GO
5201801,Aragoiânia,Centro Sul,52002,Centro Sudeste,5210,GO
5202809,Avelinópolis,Central,52001,Centro-Oeste,5208,GO
1503507,Irituia,Metropolitana III,15008,Macrorregional II,1511,PA
1503606,Itaituba,Tapajós,15010,Macrorregional III,1510,PA
1503705,Itupiranga,Carajás,15003,Macrorregional IV,1509,PA
1506583,Santa Maria das Barreiras,Araguaia,15001,Macrorregional IV,1509,PA
1506708,Santana do Araguaia,Araguaia,15001,Macrorregional IV,1509,PA
1506807,Santarém,Baixo Amazonas,15002,Macrorregional III,1510,PA
1708304,Goianorte,Cerrado Tocantins Araguaia,17004,Norte,1701,TO
1709005,Goiatins,Médio Norte Araguaia,17001,Norte,1701,TO
1709302,Guaraí,Cerrado Tocantins Araguaia,17004,Norte,1701,TO
1709500,Gurupi,Ilha do Bananal,17005,Centro-Sul,1702,TO
1507201,São Domingos do Capim,Metropolitana III,15008,Macrorregional II,1511,PA
1507300,São Félix do Xingu,Araguaia,15001,Macrorregional IV,1509,PA
5203559,Bonfinópolis,Centro Sul,52002,Centro Sudeste,5210,GO
3545001,Salesópolis,Alto do Tietê,35011,RRAS2,3525,SP
5203609,Brazabrantes,Central,52001,Centro-Oeste,5208,GO
5204201,Cachoeira de Goiás,Oeste II,52010,Centro-Oeste,5208,GO
5204250,Cachoeira Dourada,Sul,52017,Centro Sudeste,5210,GO
5204409,Caiapônia,Sudoeste II,52016,Sudoeste,5206,GO
5204508,Caldas Novas,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5204557,Caldazinha,Centro Sul,52002,Centro Sudeste,5210,GO
5204607,Campestre de Goiás,Central,52001,Centro-Oeste,5208,GO
5204706,Campinorte,Serra da Mesa,52014,Centro-Norte,5209,GO
5204805,Campo Alegre de Goiás,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5208400,Goianápolis,Pirineus,52011,Centro-Norte,5209,GO
5208509,Goiandira,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5208608,Goianésia,São Patrício II,52018,Centro-Norte,5209,GO
5204854,Campo Limpo de Goiás,Pirineus,52011,Centro-Norte,5209,GO
5204904,Campos Belos,Nordeste I,52006,Nordeste,5207,GO
5204953,Campos Verdes,São Patrício I,52013,Centro-Norte,5209,GO
5205000,Carmo do Rio Verde,São Patrício I,52013,Centro-Norte,5209,GO
5205059,Castelândia,Sudoeste I,52015,Sudoeste,5206,GO
5205109,Catalão,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5205208,Caturaí,Central,52001,Centro-Oeste,5208,GO
5205307,Cavalcante,Nordeste I,52006,Nordeste,5207,GO
5205406,Ceres,São Patrício I,52013,Centro-Norte,5209,GO
5205455,Cezarina,Centro Sul,52002,Centro Sudeste,5210,GO
5205471,Chapadão do Céu,Sudoeste II,52016,Sudoeste,5206,GO
5205497,Cidade Ocidental,Entorno Sul,52004,Nordeste,5207,GO
5205513,Cocalzinho de Goiás,Pirineus,52011,Centro-Norte,5209,GO
5205521,Colinas do Sul,Serra da Mesa,52014,Centro-Norte,5209,GO
5205703,Córrego do Ouro,Oeste II,52010,Centro-Oeste,5208,GO
5205802,Corumbá de Goiás,Pirineus,52011,Centro-Norte,5209,GO
5205901,Corumbaíba,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5206206,Cristalina,Entorno Sul,52004,Nordeste,5207,GO
5206305,Cristianópolis,Centro Sul,52002,Centro Sudeste,5210,GO
5206701,Damianópolis,Nordeste II,52007,Nordeste,5207,GO
5208707,Goiânia,Central,52001,Centro-Oeste,5208,GO
5209150,Gouvelândia,Sul,52017,Centro Sudeste,5210,GO
5209200,Guapó,Central,52001,Centro-Oeste,5208,GO
5209291,Guaraíta,Rio Vermelho,52012,Centro-Oeste,5208,GO
5209606,Heitoraí,Rio Vermelho,52012,Centro-Oeste,5208,GO
5210109,Ipameri,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5210158,Ipiranga de Goiás,São Patrício I,52013,Centro-Norte,5209,GO
5210208,Iporá,Oeste I,52009,Centro-Oeste,5208,GO
5210307,Israelândia,Oeste I,52009,Centro-Oeste,5208,GO
5210406,Itaberaí,Rio Vermelho,52012,Centro-Oeste,5208,GO
1507458,São Geraldo do Araguaia,Carajás,15003,Macrorregional IV,1509,PA
1507474,São João de Pirabas,Rio Caetés,15009,Macrorregional II,1511,PA
1507508,São João do Araguaia,Carajás,15003,Macrorregional IV,1509,PA
1507607,São Miguel do Guamá,Metropolitana III,15008,Macrorregional II,1511,PA
1507706,São Sebastião da Boa Vista,Marajó I,15013,Macrorregional I,1512,PA
5210562,Itaguari,Central,52001,Centro-Oeste,5208,GO
5210604,Itaguaru,São Patrício II,52018,Centro-Norte,5209,GO
5211404,Itauçu,Central,52001,Centro-Oeste,5208,GO
5211909,Jataí,Sudoeste II,52016,Sudoeste,5206,GO
5212006,Jaupaci,Oeste I,52009,Centro-Oeste,5208,GO
5212055,Jesúpolis,Central,52001,Centro-Oeste,5208,GO
5212105,Joviânia,Sul,52017,Centro Sudeste,5210,GO
5212253,Lagoa Santa,Sudoeste I,52015,Sudoeste,5206,GO
5212303,Leopoldo de Bulhões,Centro Sul,52002,Centro Sudeste,5210,GO
5212709,Mambaí,Nordeste II,52007,Nordeste,5207,GO
5212808,Mara Rosa,Serra da Mesa,52014,Centro-Norte,5209,GO
5212907,Marzagão,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5212956,Matrinchã,Rio Vermelho,52012,Centro-Oeste,5208,GO
5213004,Maurilândia,Sudoeste I,52015,Sudoeste,5206,GO
5213087,Minaçu,Norte,52008,Centro-Norte,5209,GO
5213103,Mineiros,Sudoeste II,52016,Sudoeste,5206,GO
5213400,Moiporá,Oeste I,52009,Centro-Oeste,5208,GO
5213509,Monte Alegre de Goiás,Nordeste I,52006,Nordeste,5207,GO
5213707,Montes Claros de Goiás,Oeste I,52009,Centro-Oeste,5208,GO
5213855,Morro Agudo de Goiás,São Patrício I,52013,Centro-Norte,5209,GO
5214408,Nazário,Central,52001,Centro-Oeste,5208,GO
5214507,Nerópolis,Central,52001,Centro-Oeste,5208,GO
5214705,Nova América,São Patrício I,52013,Centro-Norte,5209,GO
5215801,Palmelo,Estrada de Ferro,52005,Centro Sudeste,5210,GO
1507805,Senador José Porfírio,Xingu,15012,Macrorregional III,1510,PA
5215009,Nova Veneza,Central,52001,Centro-Oeste,5208,GO
5215207,Novo Brasil,Oeste I,52009,Centro-Oeste,5208,GO
5215231,Novo Gama,Entorno Sul,52004,Nordeste,5207,GO
5215256,Novo Planalto,Norte,52008,Centro-Norte,5209,GO
5215306,Orizona,Centro Sul,52002,Centro Sudeste,5210,GO
5215405,Ouro Verde de Goiás,Central,52001,Centro-Oeste,5208,GO
3549904,São José dos Campos,Alto Vale do Paraíba,35171,RRAS17,3526,SP
5215504,Ouvidor,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5215603,Padre Bernardo,São Patrício II,52018,Centro-Norte,5209,GO
5215652,Palestina de Goiás,Oeste I,52009,Centro-Oeste,5208,GO
5215702,Palmeiras de Goiás,Oeste II,52010,Centro-Oeste,5208,GO
1507953,Tailândia,Lago de Tucuruí,15004,Macrorregional IV,1509,PA
1507979,Terra Santa,Baixo Amazonas,15002,Macrorregional III,1510,PA
1508001,Tomé-Açu,Metropolitana II,15007,Macrorregional II,1511,PA
1508035,Tracuateua,Rio Caetés,15009,Macrorregional II,1511,PA
1508050,Trairão,Tapajós,15010,Macrorregional III,1510,PA
1508084,Tucumã,Araguaia,15001,Macrorregional IV,1509,PA
1508100,Tucuruí,Lago de Tucuruí,15004,Macrorregional IV,1509,PA
1508159,Uruará,Xingu,15012,Macrorregional III,1510,PA
1701101,Aparecida do Rio Negro,Capim Dourado,17006,Centro-Sul,1702,TO
1701309,Aragominas,Médio Norte Araguaia,17001,Norte,1701,TO
1701903,Araguacema,Cantão,17007,Centro-Sul,1702,TO
1702000,Araguaçu,Ilha do Bananal,17005,Centro-Sul,1702,TO
5215900,Palminópolis,Oeste II,52010,Centro-Oeste,5208,GO
5216403,Paraúna,Oeste II,52010,Centro-Oeste,5208,GO
5216452,Perolândia,Sudoeste II,52016,Sudoeste,5206,GO
5216809,Petrolina de Goiás,Central,52001,Centro-Oeste,5208,GO
5216908,Pilar de Goiás,São Patrício I,52013,Centro-Norte,5209,GO
5217104,Piracanjuba,Centro Sul,52002,Centro Sudeste,5210,GO
5217203,Piranhas,Oeste I,52009,Centro-Oeste,5208,GO
5217302,Pirenópolis,Pirineus,52011,Centro-Norte,5209,GO
5217401,Pires do Rio,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5217609,Planaltina,Entorno Norte,52003,Nordeste,5207,GO
5217708,Pontalina,Centro Sul,52002,Centro Sudeste,5210,GO
5218003,Porangatu,Norte,52008,Centro-Norte,5209,GO
5218052,Porteirão,Sudoeste I,52015,Sudoeste,5206,GO
5218102,Portelândia,Sudoeste II,52016,Sudoeste,5206,GO
5218300,Posse,Nordeste II,52007,Nordeste,5207,GO
5218391,Professor Jamil,Centro Sul,52002,Centro Sudeste,5210,GO
5218508,Quirinópolis,Sudoeste I,52015,Sudoeste,5206,GO
3551702,Sertãozinho,Horizonte Verde,35131,RRAS13,3530,SP
3551801,Sete Barras,Vale do Ribeira,35121,RRAS7,3520,SP
3552007,Silveiras,Circ. da Fé e Vale Histórico,35172,RRAS17,3526,SP
3552106,Socorro,Bragança,35071,RRAS16,3527,SP
3552205,Sorocaba,Sorocaba,35163,RRAS8,3519,SP
5218607,Rialma,São Patrício I,52013,Centro-Norte,5209,GO
5218706,Rianápolis,São Patrício I,52013,Centro-Norte,5209,GO
5219738,Santo Antônio de Goiás,Central,52001,Centro-Oeste,5208,GO
5218789,Rio Quente,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5219001,Sanclerlândia,Oeste II,52010,Centro-Oeste,5208,GO
5219100,Santa Bárbara de Goiás,Central,52001,Centro-Oeste,5208,GO
3515707,Ferraz de Vasconcelos,Alto do Tietê,35011,RRAS2,3525,SP
5219209,Santa Cruz de Goiás,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5219506,Santa Rosa de Goiás,Central,52001,Centro-Oeste,5208,GO
3552908,Taciba,Alta Sorocabana,35112,RRAS11,3532,SP
3553302,Tambaú,Mantiqueira,35142,RRAS15,3528,SP
3553401,Tanabi,São José do Rio Preto,35155,RRAS12,3531,SP
3553500,Tapiraí,Sorocaba,35163,RRAS8,3519,SP
3553609,Tapiratiba,Rio Pardo,35143,RRAS15,3528,SP
3553708,Taquaritinga,Norte do DRS III,35033,RRAS13,3530,SP
3553807,Taquarituba,Vale do Jurumirim,35061,RRAS9,3518,SP
3553856,Taquarivaí,Itapeva,35162,RRAS8,3519,SP
1702109,Araguaína,Médio Norte Araguaia,17001,Norte,1701,TO
1702158,Araguanã,Médio Norte Araguaia,17001,Norte,1701,TO
5220058,São João da Paraúna,Oeste II,52010,Centro-Oeste,5208,GO
5220280,São Patrício,São Patrício I,52013,Centro-Norte,5209,GO
5220405,São Simão,Sudoeste I,52015,Sudoeste,5206,GO
5220454,Senador Canedo,Centro Sul,52002,Centro Sudeste,5210,GO
5220504,Serranópolis,Sudoeste II,52016,Sudoeste,5206,GO
5220603,Silvânia,Centro Sul,52002,Centro Sudeste,5210,GO
5220686,Simolândia,Nordeste II,52007,Nordeste,5207,GO
5220702,Sítio d'Abadia,Nordeste II,52007,Nordeste,5207,GO
5221007,Taquaral de Goiás,Central,52001,Centro-Oeste,5208,GO
5221080,Teresina de Goiás,Nordeste I,52006,Nordeste,5207,GO
3554003,Tatuí,Itapetininga,35161,RRAS8,3519,SP
3554102,Taubaté,Vale do Paraíba/Reg. Serrana,35174,RRAS17,3526,SP
3554300,Teodoro Sampaio,Pontal do Paranapanema,35115,RRAS11,3532,SP
5221197,Terezópolis de Goiás,Pirineus,52011,Centro-Norte,5209,GO
4103107,Bocaiúva do Sul,2ª RS Metropolitana,41002,Leste,4107,PR
4103156,Bom Jesus do Sul,8ª RS Francisco Beltrão,41008,Oeste,4108,PR
4103206,Bom Sucesso,16ª RS Apucarana,41016,Norte,4105,PR
4103222,Bom Sucesso do Sul,7ª RS Pato Branco,41007,Oeste,4108,PR
4103305,Borrazópolis,16ª RS Apucarana,41016,Norte,4105,PR
5221304,Três Ranchos,Estrada de Ferro,52005,Centro Sudeste,5210,GO
5221502,Turvânia,Oeste II,52010,Centro-Oeste,5208,GO
5221601,Uruaçu,Serra da Mesa,52014,Centro-Norte,5209,GO
5221700,Uruana,São Patrício I,52013,Centro-Norte,5209,GO
5221809,Urutaí,Estrada de Ferro,52005,Centro Sudeste,5210,GO
3555000,Tupã,Tupã,35095,RRAS10,3533,SP
5221858,Valparaíso de Goiás,Entorno Sul,52004,Nordeste,5207,GO
5221908,Varjão,Centro Sul,52002,Centro Sudeste,5210,GO
5222005,Vianópolis,Centro Sul,52002,Centro Sudeste,5210,GO
5222054,Vicentinópolis,Centro Sul,52002,Centro Sudeste,5210,GO
5222203,Vila Boa,Entorno Norte,52003,Nordeste,5207,GO
